,url,autor,fecha,titulo,subtitulo,resumen,tags
151,https://www.pagina12.com.ar/529199-mujeres-exigen-justicia-por-femicidios-y-desapariciones-en-m,No se pudo obtener el autor,2023-03-06,Mujeres exigen justicia por femicidios y desapariciones en México,Más de 27 mil mujeres y niñas fueron asesinadas entre 2015 y 2022,Movilización en Ciudad Juárez a días del Día Internacional de la Mujer,"['femicidio', 'México', '#8M', 'femicidio', 'México', '#8M']"
152,https://octubretv.com/videos/peliculas/lea-y-mira-dejan-su-huella/,No se pudo obtener el autor,No se pudo obtener la fecha,Access denied,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
153,https://www.pagina12.com.ar/autores/398327-marce-butierrez,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
154,https://www.pagina12.com.ar/529053-huracan-y-san-lorenzo-empataron-en-un-clasico-con-poco-brill,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
155,https://www.pagina12.com.ar/529622-salud-integral-garantizada-una-urgencia-para-las-carceles-de,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
156,https://www.pagina12.com.ar/530236-la-comunidad-no-lo-va-a-aceptar,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
157,https://octubretv.com/videos/peliculas/mujeres-invisibles/,No se pudo obtener el autor,No se pudo obtener la fecha,Access denied,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
158,https://www.pagina12.com.ar/530306-el-buen-viaje,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
159,https://www.pagina12.com.ar/530453-otra-fractura-en-juntos-por-el-cambio-el-pro-pego-el-portazo,No se pudo obtener el autor,2023-03-10,Otra fractura en Juntos por el Cambio: el PRO pegó el portazo en Tierra del Fuego,La coalición opositora también está dividida en Tucumán y Mendoza,"A las internas entre los opositores a nivel nacional, se suman también las de distintas provincias. Los macristas fueguinos anunciaron que irán por fuera de la alianza en las elecciones provinciales de mayo. Responsabilizan a los radicales.","['Juntos por el cambio', 'Tierra del Fuego', 'Elecciones 2023', 'Juntos por el cambio', 'Tierra del Fuego', 'Elecciones 2023']"
160,https://www.pagina12.com.ar/secciones/el-pais,No se pudo obtener el autor,No se pudo obtener la fecha,El país,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
161,https://carasycaretas.org.ar/2023/03/06/el-sol-rojo-del-25/,No se pudo obtener el autor,No se pudo obtener la fecha,Caras y Caretas,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
162,https://carasycaretas.org.ar/2023/02/28/el-fin-de-la-primavera/,No se pudo obtener el autor,No se pudo obtener la fecha,Caras y Caretas,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
163,https://www.pagina12.com.ar,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
164,https://www.pagina12.com.ar/530301-la-campana-llego-a-la-salud,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
165,https://www.pagina12.com.ar/530101-quien-mato-a-anahi-benitez,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
166,https://elplanetaurbano.com/2023/03/shakira-si-es-cuestion-de-confesar-me-he-creido-esa-fabula-de-que-una-mujer-definitivamente-necesita-a-un-hombre/,No se pudo obtener el autor,2021-08-10,"Shakira, si es cuestión de confesar: ""Me he creído esa fábula de que una mujer definitivamente necesita a un hombre""",No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
167,https://www.pagina12.com.ar/530422-messi-el-genocidio-y-el-autografo-del-juez-garzon,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
168,https://www.pagina12.com.ar/secciones/catamarca12,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
169,https://www.pagina12.com.ar/530430-murio-robert-blake-el-actor-que-gano-fama-como-baretta-y-acu,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
170,https://www.pagina12.com.ar/530365-multitudinaria-marcha-de-8-m-en-la-rioja,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
171,https://www.pagina12.com.ar/suplementos/cultura-y-espectaculos,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
172,https://www.pagina12.com.ar/528985-formula-1-verstappen-arranco-la-temporada-con-un-triunfo,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
173,https://www.pagina12.com.ar/528538-el-combate-a-la-inflacion-con-una-estrategia-gradual,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
174,https://www.pagina12.com.ar/529601-el-consentimiento-sexual-un-debate-de-largo-aliento,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
175,https://www.pagina12.com.ar/527923-la-increible-historia-de-adolfo-kaminsky-mago-de-la-tinta,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
176,https://octubretv.com/,No se pudo obtener el autor,No se pudo obtener la fecha,Access denied,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
177,https://www.pagina12.com.ar/530408-dolar-blue-hoy-dolar-hoy-a-cuanto-cotizan-el-viernes-10-de-m,No se pudo obtener el autor,2023-03-10,"Dólar blue hoy, dólar hoy: a cuánto cotizan el viernes 10 de marzo",El dólar blue baja $6 pesos ,"El dólar blue cotiza hoy a $368,00 y $372,00 para la compra y venta, respectivamente. En tanto, el dólar oficial está en $198,67 para la compra y $207,67 para la venta. Con estos números la variación sitúa la brecha entre el dólar oficial y el dólar blue a 85.23%.
","['Dólar', 'Dólar blue', 'Dólar', 'Dólar blue']"
178,https://www.pagina12.com.ar/530221-messi-sigue-en-paris-hasta-junio-y-no-es-seguro-que-continue,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
179,https://www.pagina12.com.ar/530364-quintela-se-hizo-cargo-de-los-salarios-municipales,No se pudo obtener el autor,2023-03-10,Quintela se hizo cargo de los salarios municipales,Transferencias de recursos ,"Según el Gobierno provincial el municipio aumentó ""la planta de funcionarios"". Desde el municipio sostienen que ""ponen trabas a la gestión y hay asfixia financiera"". ","['La Rioja', 'Ricardo Quintela', 'Inés Brizuela y Doria', 'La Rioja', 'Ricardo Quintela', 'Inés Brizuela y Doria']"
