,url,autor,fecha,titulo,subtitulo,resumen,tags
79,https://www.pagina12.com.ar/529853-batucadas-movilizaciones-y-glitter-el-8-m-en-latinoamerica,No se pudo obtener el autor,2023-03-08,"Batucadas, movilizaciones y glitter: el 8M en Latinoamérica",Organizaciones feministas denuncian el aumento de femicidios en la región,Desde la ONU expresaron su preocupación ante las crecientes reacciones contra los avances en los derechos de las mujeres y niñas en el mundo.,"['#DíaInternacionaldelaMujer', '#DíaInternacionaldelaMujer']"
80,https://www.pagina12.com.ar/529876-quienes-fueron-las-8-senadoras-reconocidas-por-cristina-kirc,No se pudo obtener el autor,2023-03-08,Quiénes fueron las 8 senadoras reconocidas por Cristina Kirchner que asumieron de la mano de Eva Perón,Homenaje en el Día Internacional de la Mujer,"Fueron las primeras en ocupar ese cargo en la historia argentina y, como consecuencia de una larga lucha de décadas que el peronismo vigorizó cuando llegó al poder, dieron el primer paso formal para la incorporación de las mujeres a la vida política del país.","['Día Internacional de la Mujer', 'Cristina Fernández de Kirchner', 'Día Internacional de la Mujer', 'Cristina Fernández de Kirchner']"
81,https://www.pagina12.com.ar/529646-alarmas-para-una-economia-con-problemas-estructurales,No se pudo obtener el autor,2023-03-08,Alarmas para una economía con problemas estructurales,Panorama de los desafíos globales y su impacto en Argentina,,"['pandemia', 'Inflación', 'Pobreza e indigencia', 'pandemia', 'Inflación', 'Pobreza e indigencia']"
82,https://www.pagina12.com.ar/530006-afganistan-es-el-pais-mas-represivo-para-las-mujeres-denunci,No se pudo obtener el autor,2023-03-08,"Afganistán es el país ""más represivo"" para las mujeres, denuncia la ONU",,,"['Afganistan', 'Talibán', 'Día Internacional de la Mujer', 'Afganistan', 'Talibán', 'Día Internacional de la Mujer']"
83,https://www.pagina12.com.ar/529692-8-m-en-que-momento-feminista-estamos,Por Marta Dillon,2023-03-08,8M: ¿en qué momento feminista estamos?,Contra la crueldad   ,"La masividad de los feminismos que comenzó en 2015 y que continuó en 2016 con el primer Paro Nacional de Mujeres, en 2017 con el inicio de los Paros Internacionales Feministas cada 8M, en 2018 con las históricas movilizaciones por el aborto legal que conquistamos en 2020 fueron una maquinaria arrolladora. ","['Feminismo', 'Paro de mujeres', 'Día Internacional de la Mujer', '8M', 'Feminismo', 'Paro de mujeres', 'Día Internacional de la Mujer', '8M']"
84,https://www.pagina12.com.ar/529053-huracan-y-san-lorenzo-empataron-en-un-clasico-con-poco-brill,Por Adrián De Benedictis,2023-03-06,Huracán y San Lorenzo empataron en un clásico con poco brillo,El reparto de puntos los mantiene a ambos entre los protagonistas,"La intensidad y la fuerza física le terminaron ganando al juego en Parque Patricios. Los goles fueron convertidos por Cóccaro de penal y Elías, ambos en el primer tiempo.","['Huracán', 'San Lorenzo', 'Liga Profesional', 'Huracán', 'San Lorenzo', 'Liga Profesional']"
85,https://www.pagina12.com.ar/529997-8-m-con-esta-justicia-no-hay-derechos-ni-democracia,Por Santiago Brunetto,2023-03-09,"La marcha de Ni Una Menos a Congreso: ""Con esta Justicia no hay derechos ni democracia""",El 8M en la calle.,"Con la Plaza del Congreso desbordante, las demandas se concentraron en la reforma de la Justicia, la deuda que se carga sobre las trabajadoras, y la persecución de las luchadoras populares.","['Paro Internacional Feminista', 'Día Internacional de la Mujer', '8M', 'Paro Internacional Feminista', 'Día Internacional de la Mujer', '8M']"
86,https://www.pagina12.com.ar/529984-champions-league-paris-saint-germain-fue-eliminado-por-el-ba,No se pudo obtener el autor,2023-03-09,Champions League: París Saint Germain fue eliminado por el Bayern Múnich,La frustración genera incertidumbre sobre el futuro de Messi,"El otro equipo que también se despidió fue el Tottenham de Inglaterra, que igualó sin goles ante Milan de Italia.","['Champions League', 'Paris Saint Germain', 'Bayern Munich', 'Lionel Messi', 'Champions League', 'Paris Saint Germain', 'Bayern Munich', 'Lionel Messi']"
87,https://www.pagina12.com.ar/527929-meg-baird-la-heroina-silenciosa-del-folk,Por Claudio Pombinho,2023-03-05,"Meg Baird, la heroína silenciosa del folk","Acaba de editarse su nuevo disco, el brillante ""Furling""","Hace dos décadas que esta artista de Filadelfia viene tejiendo una obra que evoca la tradición sin dejar de sumergirse en lo experimental. Surgida de la movida acid folk de comienzos de siglo --Devendra Banhart, Joanna Newsom-- es el secreto mejor guardado de esa camada. ","['folk', 'cantautoras', 'folk', 'cantautoras']"
88,https://www.pagina12.com.ar/530017-conectar-el-campo-y-el-estado-es-un-trabajo-imprescindible,No se pudo obtener el autor,2023-03-09,"“Conectar el campo y el Estado es un trabajo imprescindible""",Martín Insaurralde en la ExpoAgro ,"El Jefe de Gabinete visitó la muestra rural en San Nicolás. Destacó el apoyo de la Provincia al sector. “Queremos que este gran motor que tiene nuestra economía tenga los recursos y el apoyo para seguir ampliando su capacidad"", afirmó. ","['Martín Insaurralde', 'Expoagro', 'provincia de buenos aires', 'Axel Kicillof', 'Martín Insaurralde', 'Expoagro', 'provincia de buenos aires', 'Axel Kicillof']"
89,https://www.pagina12.com.ar/autores/329631-lila-maria-feldman,No se pudo obtener el autor,No se pudo obtener la fecha,Lila María Feldman,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
90,https://www.pagina12.com.ar/529919-scream-6-cada-vez-mas-circular,Por Juan Pablo Cinelli,2023-03-09,"""Scream 6"", cada vez más circular",Regreso con menos humor,"De manera inevitable, las típicas referencias de la saga se miran cada vez más en el espejo. Sin llegar a estropear del todo el resultado, el mayor error es abandonar el tono caricaturesco.","['Cine', 'terror', 'Cine', 'terror']"
91,https://www.pagina12.com.ar,No se pudo obtener el autor,No se pudo obtener la fecha,Página 12,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
92,https://www.pagina12.com.ar/529878-la-movida-de-joe-biden-y-la-cumbre-de-samarcanda,Por Walter Mignolo,2023-03-08,La movida de Joe Biden y la Cumbre de Samarcanda ,,,[]
93,https://www.pagina12.com.ar/529996-escuchar-a-las-victimas-es-el-mejor-camino-para-empezar-a-me,No se pudo obtener el autor,2023-03-09,“Escuchar a las víctimas es el mejor camino para empezar a mejorar”,Diputado Oscar Martínez,,[]
94,https://www.pagina12.com.ar/529959-8-m-el-dia-internacional-de-la-mujer-en-imagenes,No se pudo obtener el autor,2023-03-08,"8M: El Día Internacional de la Mujer, en imágenes",El paro feminista y la movilización al Congreso,,"['Día Internacional de la Mujer', 'Paro feminista', 'Día Internacional de la Mujer', 'Paro feminista']"
95,https://www.pagina12.com.ar/530036-mujeres-y-disidencias-marcharon-contra-la-violencia-machista,Por Claudia Ferreyra,2023-03-09,Mujeres y disidencias marcharon contra la violencia machista en distintos municipios ,Las agendas feministas desde los territorios,"Movilizaciones por soberanía alimentaria, contra la violencia y el agronegocio, y el acceso al agua y la luz. También por la revictimización que sufren las víctimas de violencia, la falta de acceso a la vivienda y al trabajo, algunas de las demandas en el territorio salteño. ","['8 de Marzo', '8 de Marzo']"
96,https://www.pagina12.com.ar/530065-causa-vialidad-los-fundamentos-del-fallo-que-proscribe-a-cri,No se pudo obtener el autor,2023-03-09,Causa Vialidad: los fundamentos del fallo que proscribe a Cristina Kirchner,Los jueces publicaron la sentencia,El TOF 2 dio a conocer los fundamentos del veredicto que condenó a la vicepresidenta Cristina Fernández de Kirchner a seis años de prisión e inhabilitación para ejercer cargos públicos. Ahora todas las partes pueden apelar. CFK hablará este viernes en Río Negro.,"['Cristina Kirchner', 'Causa Vialidad', 'Proscripción', 'Cristina Kirchner', 'Causa Vialidad', 'Proscripción']"
97,https://www.pagina12.com.ar/528217-se-edita-soriano-una-historia,Por Ángel Berlanga,2023-03-05,"""Soriano - Una historia"", la entrañable vida del escritor más popular y querido de los últimos tiempos",El hombre que hablaba con los gatos,"A 80 años de su nacimiento, se publica la primera biografía del autor de ""Cuarteles de invierno"" y ""Triste, solitario y final"", además piedra fundamental de Página/12. Escrita por el periodista Ángel Berlanga, se sustenta en una recorrida por su obra literaria, sus escritos en la prensa, decenas de reportajes, las polémicas que encarnó, su correspondencia y charlas con quienes lo conocieron.","['Osvaldo Soriano', 'Osvaldo Soriano']"
98,https://www.pagina12.com.ar/529750-ochy-curiel-el-feminismo-blanco-hegemonico-aun-hoy-asume-que,Por Federico Pita,2023-03-08,"Ochy Curiel: ""El feminismo blanco hegemónico, aún hoy, asume que todas las mujeres somos iguales y que en ese sentido tenemos que luchar solo por cuestiones de género""",8M antirracista,"Rosa Ynés Curiel Pichardo, mejor conocida como Ochy Curiel, es una de las más lúcidas exponentes del feminismo latinoamericano y caribeño. Doctora en Antropología social, cofundadora de Grupo Latinoamericano de Estudios, Formación y Acción Feminista (GLEFAS), cantautora y activista, Ochy Curiel se define como feminista decolonial antirracista, invitándonos a una lectura profunda y compleja sobre los feminismos y la realidad latinoamericana y a seguir politizando la alegría.","['8M', 'Paro de mujeres', 'Día Internacional de la Mujer', '8M', 'Paro de mujeres', 'Día Internacional de la Mujer']"
99,https://www.pagina12.com.ar/527914-que-harias-si-supieras-que-tu-hija-es-abusada,Por Estefanía Santoro,2023-03-03,¿Qué harías si supieras que tu hija es abusada?,Caso Arcoíris,"La historia de Delfina y su hija Arcoiris -nombre ficticio para protegerla- es el relato vivo de lucha contra la impunidad del poder y la corporación judicial, en este caso de La Rioja. También exhibe un ""modus operandi"" de la Justicia frente a las denuncias de abuso sexual intrafamiliar: no se escucha a niños y niñas, se les obliga a revincularse con agresores y se acusa a las madres denunciantes. Delfina y Arcoíris están judicializadas desde 2018, tuvieron que irse de La Rioja por el comportamiento abusivo del Poder Judicial. En Buenos Aires acudieron a la OVD de la Corte Suprema y consiguieron medidas de protección. Un año después de empezar a respirar tranquilas, la policía de la Ciudad irrumpió en el domicilio resguardado con una orden de allanamiento firmada en La Rioja. Una muralla de activistas feministxs impidió que se llevaran a la niña, pero Delfina quedó con prisión domiciliaria. Esta es su historia.","['abuso sexual intrafamiliar', 'ASI Abuso Sexual Infantil', 'abuso sexual intrafamiliar', 'ASI Abuso Sexual Infantil']"
100,https://www.pagina12.com.ar/autores/74796-ernesto-meccia,No se pudo obtener el autor,No se pudo obtener la fecha,Ernesto Meccia,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
101,https://www.pagina12.com.ar/529574-maria-acosta-michaelsen-martin-francisco-aleman-rodolfo-borr,No se pudo obtener el autor,2023-03-08,"María Acosta Michaelsen, Martín Francisco Alemán, Rodolfo Borroni",Los recordatorios de hoy,"Desde hace más de 30 años, Página/12 publica a diario los recordatorios de los desaparecidos y las desaparecidas que sus familias y amigos acercan a nuestra redacción en cada aniversario. Con el mismo compromiso que hemos asumido en todos estos años, ahora también tienen un lugar en nuestra web",[]
102,https://www.pagina12.com.ar/528338-miedo-pizza-mito-champan-ovnis-de-los-90,Por Javier Aguirre,2023-03-03,Miedo pizza mito champán: ovnis de los '90,"Episodio #115 de Ahí nos vimos, el podcast de cosas para ver del NO",Un documental indie que levanta cómo la TV argentina noventera se abrazaba al fenómeno de los aliens y los platos voladores.,"['Ahí nos vimos', 'Documentales', 'OVNI', 'Ahí nos vimos', 'Documentales', 'OVNI']"
103,https://www.pagina12.com.ar/530052-dolar-blue-y-dolar-hoy-la-cotizacion-de-este-jueves-9-de-mar,No se pudo obtener el autor,2023-03-09,"🔴 En vivo. Dólar blue y dólar hoy: la cotización de este jueves 9 de marzo, minuto a minuto ",A cuánto cotiza para la compra y venta ,Los operaciones del dólar blue y el dólar oficial y los datos de los diferentes mercados financieros y la economía. Seguí minuto a minuto las cotizaciones de hoy.,"['Dólar blue', 'Dólar', 'Dólar blue', 'Dólar']"
104,https://www.pagina12.com.ar/529965-los-ultimos-recuerdos-de-hebe,No se pudo obtener el autor,2023-03-08,Los últimos recuerdos de Hebe,El libro que recoge su memoria fue presentado ayer en La Plata,"El libro ""Madres de Plaza de Mayo-filial La Plata"" recoge su historia de lucha. Fue editado por la editorial de la Subsecretaría de Derechos Humanos de la Provincia.","['Hebe de Bonafini', 'Madres de Plaza de Mayo', 'La Plata', 'provincia de buenos aires', 'Hebe de Bonafini', 'Madres de Plaza de Mayo', 'La Plata', 'provincia de buenos aires']"
105,https://www.pagina12.com.ar/530038-8-m-marcha-al-grito-de-ni-una-menos-y-contra-la-justicia-pat,Por Maira López,2023-03-09,"8M: marcha al grito de ""Ni Una Menos"" y contra la justicia patriarcal",Bronca y dolor en la ciudad de Salta,"Las mayores manifestaciones de repudio fueron frente a la Central de la Policía y la Catedral Basílica, ésta última se encontraba vallada desde las primeras horas de ayer. ","['8 de Marzo', 'Ni una menos', 'Paro 8M', '#JusticiaPatriarcal', '8 de Marzo', 'Ni una menos', 'Paro 8M', '#JusticiaPatriarcal']"
106,https://www.pagina12.com.ar/autores/353108-estefania-santoro,No se pudo obtener el autor,No se pudo obtener la fecha, Estefanía Santoro,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
107,https://www.pagina12.com.ar/526326-daniel-reyes-esto-de-la-murga-siempre-lo-tuvimos-en-nuestra-,Por Federico Pita,2023-02-24,"Daniel Reyes: ""Esto de la murga siempre lo tuvimos en nuestra piel""","Murga, cosa de negrxs","La murga porteña, como género, resultó de la amalgama de baile y música tanto europea como afroargentina. Los Reyes del Movimiento, una de las murgas tradicionales de Buenos Aires, se destacan por tener la influencia afroporteña bien marcada. El director y maestro murguero Daniel “Pantera” Reyes, nos explica que muchos de los murgueros con los que se inició eran afroargentinos, cuya escuela de baile era nada menos que los bailes de carnaval del Shimmy Club, lugar de encuentro de la comunidad afroporteña durante casi todo el siglo XX (eventos también conocidos como La Casa Suiza, por el nombre del salón donde se realizaban). Dice, también, que lleva la murga en la piel, que pasó su infancia en el Barrio Mitre jugando a la murga y aprendiendo, casi sin darse cuenta, de los grandes maestros. Hoy Daniel es el director de Los Reyes del Movimiento, y se hace un espacio en su agitada agenda de carnaval para sentarse con Negrx y enseñarnos sobre este maravilloso arte popular, del pueblo y para el pueblo, del estigma y los prejuicios que han recaído y todavía recaen sobre la murga y los murgueros, de cómo resistió la murga durante la última dictadura, de los desafíos que enfrentan hoy en día y por qué, para Los Reyes del Movimiento, el bombo y la libertad lo son todo. ","['carnaval porteño', 'Afroargentinos', 'racismo', 'Murgas', 'carnaval porteño', 'Afroargentinos', 'racismo', 'Murgas']"
108,https://carasycaretas.org.ar/2023/03/06/el-sol-rojo-del-25/,No se pudo obtener el autor,No se pudo obtener la fecha,Caras y Caretas,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
109,https://www.pagina12.com.ar/autores/217648-claudia-ferreyra,No se pudo obtener el autor,No se pudo obtener la fecha,Claudia Ferreyra,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
110,https://www.pagina12.com.ar/529100-gendarmeria-incauto-7-millones-de-pesos-a-un-camionero-que-s,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
111,https://www.pagina12.com.ar/529969-lucas-gonzalez-el-comienzo-del-juicio-fue-ratificado-para-el,No se pudo obtener el autor,2023-03-08,Lucas González: el comienzo del juicio fue ratificado para el 16 de marzo,"Hay 14 policías de la Ciudad detenidos, tres de ellos acusados por el crimen y el resto por encubrimiento",,"['Lucas González', 'gatillo fácil', 'Policía de la Ciudad', 'Lucas González', 'gatillo fácil', 'Policía de la Ciudad']"
112,https://www.pagina12.com.ar/secciones/el-mundo,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
113,https://www.pagina12.com.ar/autores/870-karina-micheletto,No se pudo obtener el autor,No se pudo obtener la fecha,Karina Micheletto,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
114,https://www.pagina12.com.ar/autores/400-Angel-berlanga,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
115,https://elplanetaurbano.com/2023/03/dalia-gutman-quise-hacer-lo-que-me-diera-la-gana/,No se pudo obtener el autor,2021-08-10,"A fondo con Dalia Gutmann, en el Día de la Mujer: ""Me esforcé mucho por tener una vida de verdad y escaparme de los espejitos de colores""",No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
116,https://elplanetaurbano.com/2023/03/alejandro-vigil-que-me-llamen-el-messi-del-vino-me-llena-de-orgullo/,No se pudo obtener el autor,2021-08-10,"Alejandro Vigil: ""Que me llamen 'El Messi del Vino' me llena de orgullo""",No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
117,https://www.pagina12.com.ar/527898-el-programa-acompanar-impulsa-la-autonomia-de-victimas-de-vi,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
118,https://octubretv.com/,No se pudo obtener el autor,No se pudo obtener la fecha,Access denied,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
119,https://www.pagina12.com.ar/secciones/publico,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
120,https://www.pagina12.com.ar/529696-anielle-franco-persigue-el-sueno-de-igualdad-de-su-hermana-m,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
121,https://www.pagina12.com.ar/529991-el-gobieron-propuso-un-aumento-del-40-para-el-personal-de-sa,No se pudo obtener el autor,2023-03-08,El gobierno propuso un aumento del 40% para el personal de Salud ,Paritarias bonaerenses,"En sintonía con la propuestas efectuadas y ya aceptadas por docentes, empleados públicos de la Ley 10.430, y judiciales, el aumento será escalonado en tres tramos. ","['Paritarias', 'paritarias bonaerenses', 'provincia de buenos aires', 'Paritarias', 'paritarias bonaerenses', 'provincia de buenos aires']"
122,https://www.pagina12.com.ar/autores/250-adrian-de-benedictis,No se pudo obtener el autor,No se pudo obtener la fecha,Adrián De Benedictis,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
123,https://www.pagina12.com.ar/527923-la-increible-historia-de-adolfo-kaminsky-mago-de-la-tinta,Por Demian Paredes,2023-03-05,"La increíble historia de Adolfo Kaminsky, mago de la tinta",El falsificador de documentos argentino que salvó la vida a 3 mil personas,"El libro El falsificador (Capital Intelectual) cuenta la historia de un adolescente argentino que, en la Francia ocupada, participó de la Resistencia como falsificador de documentos. Se cree que su trabajo secreto salvó a más de 3 mil personas. El héroe secreto murió en enero. ",[]
124,https://www.pagina12.com.ar/autores/22584-carlos-heller,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
125,https://www.pagina12.com.ar/secciones/sociedad,No se pudo obtener el autor,No se pudo obtener la fecha,Sociedad,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
126,https://www.pagina12.com.ar/530042-dolar-blue-hoy-dolar-hoy-a-cuanto-cotizan-el-jueves-09-de-ma,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
127,https://www.pagina12.com.ar/530040-exigen-mejoras-de-las-condiciones-edilicias-y-de-higiene-de-,No se pudo obtener el autor,2023-03-09,Exigen mejoras de las condiciones edilicias y de higiene de la UNLaR  ,Docentes universitarios de La Rioja van al paro ,SIDIUNLaR determinó un paro de 48 horas en el colegio preuniversitario para este jueves y viernes y el no inicio de clases  previsto para el próximo lunes 13. ,"['La Rioja', 'UNLaR', 'sidiunlar', 'La Rioja', 'UNLaR', 'sidiunlar']"
128,https://www.pagina12.com.ar/529943-confirman-el-procesamiento-del-ex-interventor-de-la-administ,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
129,https://www.pagina12.com.ar/529401-nueva-denuncia-por-abuso-sexual-contra-un-cura-catamarqueno,No se pudo obtener el autor,2023-03-07,Nueva denuncia por abuso sexual contra un cura catamarqueño ,Eduardo López Márquez también está acusado por corrupción de niños,"Los
sometía luego de alcoholizarlos. También participaba otro cura ya fallecido de los ultrajes.","['Abuso sexual eclesiástico', 'Abuso sexual eclesiástico']"
130,https://www.pagina12.com.ar/529980-danubio-cuando-la-cultura-y-la-politica-se-chocan,Por Horacio Bernades,2023-03-09,"""Danubio"": cuando la cultura y la política se chocan",Opera prima de la realizadora Agustina Pérez Rial,"Con una trama digna de un film de espionaje, el ¿falso? documental se sitúa en la Argentina de la dictadura militar de Onganía, en el mundo de la Guerra Fría, con Mar del Plata convertida en un punto dentro de ese mapa. ","['Cine', 'Cine']"
131,https://www.pagina12.com.ar/secciones/buenos-aires12,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
132,https://www.pagina12.com.ar/529822-rosario-cesar-milani-critico-a-patricia-bullrich-y-lanzo-una,No se pudo obtener el autor,2023-03-08,Rosario: César Milani criticó a Patricia Bullrich y lanzó una advertencia por el envío del Ejército,"Destacó el anuncio del Gobierno, aunque puso reparos","El exjefe del Ejército durante el Gobierno de Cristina Kirchner resaltó las medidas anunciadas por el presidente Alberto Fernández, pero aclaró que el cuerpo de Ingenieros no cuenta con recursos suficientes.","['César Milani', 'César Milani']"
133,https://octubretv.com/videos/peliculas/lea-y-mira-dejan-su-huella/,No se pudo obtener el autor,No se pudo obtener la fecha,Access denied,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
134,https://www.pagina12.com.ar/529749-empresario-acusado-de-abuso-se-nego-a-declarar,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
135,https://www.pagina12.com.ar/530043-clima-en-buenos-aires-el-pronostico-del-tiempo-para-este-jue,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
136,https://www.pagina12.com.ar/529704-argentina-en-el-top-5-de-paises-con-mas-mujeres-consumidoras,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
137,https://www.pagina12.com.ar/suplementos/cultura-y-espectaculos,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
138,https://www.pagina12.com.ar/529690-paso-a-paso-el-jury-contra-el-juez-que-se-nego-a-detener-a-h,Por Irina Hauser,2023-03-08,"Paso a paso, el jury contra el juez que se negó a detener a Hugo y Pablo Moyano",De Gustavo Arribas a Conte Grand,"El juez de Avellaneda enfrenta un
juicio político impulsado por el procurador bonaerense poco después de desobedecer un pedido del propio Macri. Fue el primer juez que reveló la existencia de la mesa judicial. El veredicto será este jueves. ""Podré haber cometido errores --dice-- pero no hay razón alguna para una destitución"". La carta del Papa Francisco.",[]
139,https://www.pagina12.com.ar/secciones/economia,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
140,https://www.pagina12.com.ar/secciones/el-pais,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
141,https://www.pagina12.com.ar/525527-rosanna-falasca,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
142,https://www.pagina12.com.ar/528985-formula-1-verstappen-arranco-la-temporada-con-un-triunfo,No se pudo obtener el autor,2023-03-06,Fórmula 1: Verstappen arrancó la temporada con un triunfo,El piloto neerlandés de Red Bull se impuso en el Gran Premio de Baréin,El podio lo completaron el mexicano Checo Pérez (Red Bull) y el español Fernando Alonso (Aston Martin).,"['Fórmula 1', 'Max Verstappen', 'Checo Pérez', 'Fernando Alonso', 'Fórmula 1', 'Max Verstappen', 'Checo Pérez', 'Fernando Alonso']"
143,https://www.pagina12.com.ar/autores/260835-santiago-brunetto,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
144,https://www.pagina12.com.ar/529933-escuche-tortura-y-me-quebre-el-desgarrador-relato-de-la-madr,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
145,https://www.pagina12.com.ar/edicion-impresa,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
146,https://www.pagina12.com.ar/529199-mujeres-exigen-justicia-por-femicidios-y-desapariciones-en-m,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
147,https://www.pagina12.com.ar/529893-alarma-en-el-lenguitas-por-la-presencia-de-alacranes-venenos,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
148,https://www.pagina12.com.ar/529929-mas-cuestionamientos-a-lammens,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
149,https://www.pagina12.com.ar/530004-brasil-record-de-femicidios-en-2022,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
150,https://www.pagina12.com.ar/528325-la-voz-de-la-madre-de-silvia-arazi,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
151,https://www.pagina12.com.ar/autores/863-juan-jose-panno,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
152,https://www.pagina12.com.ar/529918-yo-el-peor-de-todos,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
153,https://www.pagina12.com.ar/autores/11196-fernando-bogado,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
154,https://www.pagina12.com.ar/529060-alberto-y-el-canal-de-nunca-acabar,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
155,https://www.pagina12.com.ar/528204-peregrino-transparente-la-nueva-novela-de-juan-cardenas,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
156,http://carasycaretas.org.ar/,No se pudo obtener el autor,No se pudo obtener la fecha,Caras y Caretas,31 de diciembre de 1898,No se pudo obtener el resumen,[]
157,https://www.pagina12.com.ar/530009-mateo-retegui-fue-convocado-a-la-seleccion-de-italia-para-la,No se pudo obtener el autor,2023-03-08,Mateo Retegui fue convocado a la Selección de Italia para las eliminatorias de la Eurocopa,El delantero es el goleador de Tigre en esta temporada,,"['Mateo Retegui', 'Selección de Italia', 'Mateo Retegui', 'Selección de Italia']"
158,https://www.pagina12.com.ar/autores/864-juan-pablo-cinelli,No se pudo obtener el autor,No se pudo obtener la fecha,Juan Pablo Cinelli,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
159,https://www.pagina12.com.ar/autores/217276-maira-lopez,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
160,https://www.pagina12.com.ar/autores/847-horacio-bernades,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
